fecha,estacion_id,t_promedio_c,t_minima_c,t_maxima_c,hdd,cdd,hdd_acumulado,evento_helada,enso_index,precipitacion_mm
2024-05-25,EST002,14.6,10.37,18.06,0.0,4.6,13.1,0,0.28,1.72
2024-05-25,EST003,12.5,5.18,18.71,0.0,2.5,11.36,0,1.127,6.65
2024-05-26,EST001,15.14,8.18,20.71,0.0,5.14,5.95,0,0.403,7.1
2024-05-26,EST002,15.87,12.59,19.79,0.0,5.87,13.1,0,0.501,6.49
2024-05-26,EST003,14.72,12.86,22.59,0.0,4.72,11.36,0,0.267,3.2
2024-05-27,EST001,10.31,2.26,15.67,0.0,0.31,5.95,0,0.192,6.59
2024-05-27,EST002,14.16,10.44,20.42,0.0,4.16,13.1,0,0.2,2.52
2024-05-27,EST003,7.69,5.68,15.4,2.31,0.0,13.67,0,0.94,4.2
2024-05-28,EST001,16.73,12.97,21.36,0.0,6.73,5.95,0,0.453,3.63
2024-05-28,EST002,11.7,5.98,16.93,0.0,1.7,13.1,0,0.65,7.09
2024-05-28,EST003,13.69,11.15,16.66,0.0,3.69,13.67,0,0.481,3.49
2024-05-29,EST001,12.79,8.81,21.67,0.0,2.79,5.95,0,0.026,1.97
2024-05-29,EST002,13.07,9.63,18.54,0.0,3.07,13.1,0,0.6,7.85
2024-05-29,EST003,8.95,5.79,14.59,1.05,0.0,14.72,0,0.656,10.58
2024-05-30,EST001,14.96,11.05,18.62,0.0,4.96,5.95,0,0.244,2.22
2024-05-30,EST002,13.88,9.49,16.89,0.0,3.88,13.1,0,0.282,6.63
2024-05-30,EST003,13.6,8.75,19.17,0.0,3.6,14.72,0,0.901,4.71
2024-05-31,EST001,11.6,8.97,16.97,0.0,1.6,5.95,0,-0.331,3.45
2024-05-31,EST002,11.73,9.78,15.34,0.0,1.73,13.1,0,0.644,4.69
2024-05-31,EST003,12.97,8.51,18.11,0.0,2.97,14.72,0,0.774,4.37
2024-06-01,EST001,8.92,2.47,14.48,1.08,0.0,1.08,0,0.212,0.24
2024-06-01,EST002,13.23,9.41,20.59,0.0,3.23,0.0,0,0.285,1.49
2024-06-01,EST003,14.96,9.57,20.21,0.0,4.96,0.0,0,0.592,3.89
2024-06-02,EST001,13.15,7.4,19.09,0.0,3.15,1.08,0,0.326,8.06
2024-06-02,EST002,6.33,-0.75,8.77,3.67,0.0,3.67,1,0.189,3.88
2024-06-02,EST003,12.35,6.84,15.76,0.0,2.35,0.0,0,0.455,2.27
2024-06-03,EST001,13.31,9.41,18.45,0.0,3.31,1.08,0,0.2,2.47
2024-06-03,EST002,12.96,7.54,17.06,0.0,2.96,3.67,0,0.104,5.84
2024-06-03,EST003,12.64,7.39,16.28,0.0,2.64,0.0,0,-0.169,2.4
2024-06-04,EST001,10.65,6.77,14.69,0.0,0.65,1.08,0,0.575,3.14
2024-06-04,EST002,12.62,8.38,17.91,0.0,2.62,3.67,0,0.345,5.53
2024-06-04,EST003,10.73,4.63,15.38,0.0,0.73,0.0,0,-0.041,4.56
2024-06-05,EST001,10.44,5.44,18.75,0.0,0.44,1.08,0,0.104,5.0
2024-06-05,EST002,7.85,3.17,11.52,2.15,0.0,5.82,0,0.153,0.7
2024-06-05,EST003,14.55,9.04,19.59,0.0,4.55,0.0,0,0.081,8.77
2024-06-06,EST001,10.69,9.93,16.38,0.0,0.69,1.08,0,-0.004,6.97
2024-06-06,EST002,11.29,6.38,18.39,0.0,1.29,5.82,0,-0.035,2.3
2024-06-06,EST003,12.53,6.22,16.54,0.0,2.53,0.0,0,0.149,5.43
2024-06-07,EST001,11.13,6.9,13.8,0.0,1.13,1.08,0,0.979,0.04
2024-06-07,EST002,11.44,7.49,19.31,0.0,1.44,5.82,0,-0.083,9.95
2024-06-07,EST003,14.61,9.98,18.13,0.0,4.61,0.0,0,0.486,1.83
2024-06-08,EST001,15.74,13.2,20.57,0.0,5.74,1.08,0,0.136,1.04
2024-06-08,EST002,14.09,9.29,20.9,0.0,4.09,5.82,0,-0.232,7.19
2024-06-08,EST003,18.98,15.66,26.82,0.0,8.98,0.0,0,0.223,0.12
2024-06-09,EST001,11.81,6.24,15.55,0.0,1.81,1.08,0,0.109,5.78
2024-06-09,EST002,12.25,7.37,17.61,0.0,2.25,5.82,0,0.433,2.7
2024-06-09,EST003,13.3,10.69,20.23,0.0,3.3,0.0,0,0.099,7.39
2024-06-10,EST001,11.99,7.69,16.25,0.0,1.99,1.08,0,-0.028,1.23
2024-06-10,EST002,9.6,6.09,14.92,0.4,0.0,6.22,0,0.58,2.66
2024-06-10,EST003,10.52,8.68,16.24,0.0,0.52,0.0,0,0.691,7.8
2024-06-11,EST001,14.34,9.38,21.89,0.0,4.34,1.08,0,0.363,5.94
2024-06-11,EST002,11.44,9.48,15.41,0.0,1.44,6.22,0,0.261,4.18
2024-06-11,EST003,17.54,13.42,24.31,0.0,7.54,0.0,0,0.133,3.06
2024-06-12,EST001,9.25,6.36,15.04,0.75,0.0,1.83,0,0.253,6.83
2024-06-12,EST002,12.69,9.22,20.91,0.0,2.69,6.22,0,0.222,7.49
2024-06-12,EST003,11.72,6.66,18.11,0.0,1.72,0.0,0,0.313,3.06
2024-06-13,EST001,12.62,6.77,18.41,0.0,2.62,1.83,0,0.371,1.17
2024-06-13,EST002,10.44,5.82,16.06,0.0,0.44,6.22,0,0.602,3.57
2024-06-13,EST003,13.73,9.71,17.25,0.0,3.73,0.0,0,-0.439,5.29
2024-06-14,EST001,13.0,9.93,15.57,0.0,3.0,1.83,0,0.413,3.2
2024-06-14,EST002,13.63,6.83,15.42,0.0,3.63,6.22,0,0.014,3.37
2024-06-14,EST003,16.36,14.81,24.26,0.0,6.36,0.0,0,0.265,3.71
2024-06-15,EST001,12.07,8.72,18.64,0.0,2.07,1.83,0,-0.11,5.04
2024-06-15,EST002,11.28,8.42,20.16,0.0,1.28,6.22,0,0.337,5.84
2024-06-15,EST003,15.56,13.69,23.19,0.0,5.56,0.0,0,-0.542,1.69
2024-06-16,EST001,11.42,6.55,16.75,0.0,1.42,1.83,0,0.148,3.96
2024-06-16,EST002,9.79,8.04,15.88,0.21,0.0,6.43,0,0.406,8.75
2024-06-16,EST003,10.74,5.7,15.31,0.0,0.74,0.0,0,0.555,7.07
2024-06-17,EST001,13.1,9.61,19.54,0.0,3.1,1.83,0,0.378,1.95
2024-06-17,EST002,8.92,5.35,16.19,1.08,0.0,7.51,0,0.528,0.66
2024-06-17,EST003,9.8,3.89,13.1,0.2,0.0,0.2,0,0.337,2.15
2024-06-18,EST001,16.61,13.77,23.33,0.0,6.61,1.83,0,0.226,4.76
2024-06-18,EST002,7.31,6.61,11.98,2.69,0.0,10.2,0,0.245,0.62
2024-06-18,EST003,10.0,5.16,15.84,0.0,0.0,0.2,0,0.129,6.34
2024-06-19,EST001,9.63,6.16,17.1,0.37,0.0,2.2,0,0.178,4.38
2024-06-19,EST002,18.0,16.1,24.19,0.0,8.0,10.2,0,0.657,3.03
2024-06-19,EST003,14.87,12.34,18.84,0.0,4.87,0.2,0,0.273,6.4
2024-06-20,EST001,15.37,9.02,20.27,0.0,5.37,2.2,0,0.502,2.97
2024-06-20,EST002,14.5,10.19,20.17,0.0,4.5,10.2,0,0.271,0.81
2024-06-20,EST003,9.91,5.76,12.38,0.09,0.0,0.29,0,0.393,6.61
2024-06-21,EST001,13.39,11.07,20.46,0.0,3.39,2.2,0,0.741,4.44
2024-06-21,EST002,13.52,9.22,19.32,0.0,3.52,10.2,0,0.094,3.9
2024-06-21,EST003,14.98,7.46,17.88,0.0,4.98,0.29,0,0.099,0.46
2024-06-22,EST001,16.55,13.43,19.39,0.0,6.55,2.2,0,0.308,9.23
2024-06-22,EST002,13.9,9.59,19.51,0.0,3.9,10.2,0,0.541,1.38
2024-06-22,EST003,12.44,9.12,15.69,0.0,2.44,0.29,0,0.018,7.32
2024-06-23,EST001,13.99,9.02,19.21,0.0,3.99,2.2,0,0.26,1.6
2024-06-23,EST002,11.47,7.18,16.89,0.0,1.47,10.2,0,0.199,3.58
2024-06-23,EST003,11.78,3.04,18.14,0.0,1.78,0.29,0,0.227,3.3
2024-06-24,EST001,11.44,7.64,16.88,0.0,1.44,2.2,0,-0.475,0.71
2024-06-24,EST002,10.65,6.34,15.29,0.0,0.65,10.2,0,0.533,0.45
2024-06-24,EST003,10.84,4.56,16.04,0.0,0.84,0.29,0,0.355,10.15
2024-06-25,EST001,10.84,6.99,15.43,0.0,0.84,2.2,0,-0.511,3.07
2024-06-25,EST002,14.44,9.63,20.37,0.0,4.44,10.2,0,-0.037,2.03
2024-06-25,EST003,15.89,12.64,21.33,0.0,5.89,0.29,0,0.125,8.39
2024-06-26,EST001,15.0,12.94,18.22,0.0,5.0,2.2,0,0.236,3.81
2024-06-26,EST002,11.1,5.58,16.38,0.0,1.1,10.2,0,0.078,6.34
2024-06-26,EST003,11.78,5.43,15.6,0.0,1.78,0.29,0,0.259,8.3
2024-06-27,EST001,9.13,5.65,15.84,0.87,0.0,3.07,0,0.395,3.49
2024-06-27,EST002,10.4,4.97,17.18,0.0,0.4,10.2,0,-0.301,0.39
2024-06-27,EST003,13.28,8.34,17.83,0.0,3.28,0.29,0,0.252,1.87
2024-06-28,EST001,7.28,3.92,12.37,2.72,0.0,5.79,0,-0.048,0.52
2024-06-28,EST002,7.7,4.47,14.05,2.3,0.0,12.5,0,0.411,7.56
2024-06-28,EST003,10.68,8.41,16.42,0.0,0.68,0.29,0,0.225,5.2
2024-06-29,EST001,7.53,4.83,12.49,2.47,0.0,8.26,0,0.167,6.3
2024-06-29,EST002,12.6,8.1,17.73,0.0,2.6,12.5,0,0.226,4.94
2024-06-29,EST003,12.88,9.28,18.0,0.0,2.88,0.29,0,0.166,4.8
2024-06-30,EST001,13.52,7.51,18.92,0.0,3.52,8.26,0,-0.188,6.65
2024-06-30,EST002,8.82,6.44,14.32,1.18,0.0,13.68,0,0.162,0.26
2024-06-30,EST003,11.76,8.67,16.03,0.0,1.76,0.29,0,0.29,6.12
2024-07-01,EST001,12.52,9.34,15.5,0.0,2.52,0.0,0,0.419,5.78
2024-07-01,EST002,10.47,5.39,15.36,0.0,0.47,0.0,0,-0.093,5.31
2024-07-01,EST003,10.87,7.39,16.05,0.0,0.87,0.0,0,-0.157,6.01
2024-07-02,EST001,17.24,14.37,19.74,0.0,7.24,0.0,0,-0.621,3.55
2024-07-02,EST002,10.58,6.27,15.78,0.0,0.58,0.0,0,-0.502,1.44
2024-07-02,EST003,13.46,9.26,17.82,0.0,3.46,0.0,0,-0.518,5.41
2024-07-03,EST001,15.75,11.33,19.48,0.0,5.75,0.0,0,-0.021,0.1
2024-07-03,EST002,14.88,10.76,17.23,0.0,4.88,0.0,0,-0.125,5.39
2024-07-03,EST003,11.89,8.3,15.05,0.0,1.89,0.0,0,0.136,2.05
2024-07-04,EST001,7.18,3.74,13.65,2.82,0.0,2.82,0,-0.164,9.21
2024-07-04,EST002,13.31,8.8,18.12,0.0,3.31,0.0,0,-0.069,3.21
2024-07-04,EST003,11.96,7.16,15.56,0.0,1.96,0.0,0,-0.371,0.63
2024-07-05,EST001,17.68,12.88,23.14,0.0,7.68,2.82,0,-0.379,5.87
2024-07-05,EST002,11.95,7.63,15.49,0.0,1.95,0.0,0,-0.014,2.73
2024-07-05,EST003,10.81,5.71,13.5,0.0,0.81,0.0,0,0.108,6.05
2024-07-06,EST001,10.37,7.6,15.04,0.0,0.37,2.82,0,0.009,3.54
2024-07-06,EST002,13.32,6.68,17.56,0.0,3.32,0.0,0,-0.59,6.48
2024-07-06,EST003,16.93,12.34,20.3,0.0,6.93,0.0,0,-0.113,0.64
2024-07-07,EST001,14.18,12.21,18.73,0.0,4.18,2.82,0,-0.391,4.38
2024-07-07,EST002,11.32,7.05,16.35,0.0,1.32,0.0,0,-0.385,5.88
2024-07-07,EST003,12.6,10.08,20.96,0.0,2.6,0.0,0,0.054,3.54
2024-07-08,EST001,16.11,9.35,20.89,0.0,6.11,2.82,0,0.001,1.04
2024-07-08,EST002,11.87,8.17,17.15,0.0,1.87,0.0,0,-0.003,5.68
2024-07-08,EST003,13.31,11.13,16.9,0.0,3.31,0.0,0,-0.267,3.15
2024-07-09,EST001,15.2,12.94,19.66,0.0,5.2,2.82,0,0.169,3.1
2024-07-09,EST002,13.39,9.6,18.78,0.0,3.39,0.0,0,-0.185,6.0
2024-07-09,EST003,8.86,5.4,14.3,1.14,0.0,1.14,0,0.043,8.48
2024-07-10,EST001,11.59,5.37,15.6,0.0,1.59,2.82,0,0.268,6.45
2024-07-10,EST002,9.96,5.5,14.88,0.04,0.0,0.04,0,0.057,3.33
2024-07-10,EST003,11.95,5.9,16.8,0.0,1.95,1.14,0,0.118,3.32
2024-07-11,EST001,16.74,13.76,20.82,0.0,6.74,2.82,0,0.314,2.67
2024-07-11,EST002,16.24,10.9,21.01,0.0,6.24,0.04,0,-0.688,3.94
2024-07-11,EST003,12.97,7.22,20.35,0.0,2.97,1.14,0,-0.349,6.4
2024-07-12,EST001,14.48,8.87,20.23,0.0,4.48,2.82,0,-0.74,3.53
2024-07-12,EST002,9.35,5.65,15.82,0.65,0.0,0.69,0,-0.066,7.44
2024-07-12,EST003,13.57,11.52,14.79,0.0,3.57,1.14,0,-0.113,3.36
2024-07-13,EST001,10.13,8.68,14.03,0.0,0.13,2.82,0,-0.229,6.0
2024-07-13,EST002,12.71,6.3,16.16,0.0,2.71,0.69,0,0.094,4.14
2024-07-13,EST003,14.46,11.11,21.07,0.0,4.46,1.14,0,-0.082,1.96
2024-07-14,EST001,12.54,8.9,18.27,0.0,2.54,2.82,0,-0.538,3.91
2024-07-14,EST002,13.23,9.18,20.25,0.0,3.23,0.69,0,0.048,3.98
2024-07-14,EST003,13.26,8.82,18.86,0.0,3.26,1.14,0,-0.732,3.1
2024-07-15,EST001,8.86,2.94,13.77,1.14,0.0,3.96,0,-0.256,6.69
2024-07-15,EST002,13.3,10.99,18.19,0.0,3.3,0.69,0,-0.298,1.23
2024-07-15,EST003,10.99,7.27,15.82,0.0,0.99,1.14,0,-0.642,7.45
2024-07-16,EST001,12.31,8.25,17.91,0.0,2.31,3.96,0,-0.447,5.37
2024-07-16,EST002,11.32,8.66,17.18,0.0,1.32,0.69,0,0.237,6.17
2024-07-16,EST003,15.03,11.81,17.63,0.0,5.03,1.14,0,0.236,10.16
2024-07-17,EST001,16.43,12.93,19.7,0.0,6.43,3.96,0,-0.544,1.05
2024-07-17,EST002,11.97,5.56,16.76,0.0,1.97,0.69,0,-0.133,8.13
2024-07-17,EST003,11.71,4.66,19.7,0.0,1.71,1.14,0,-0.264,2.27
2024-07-18,EST001,14.31,10.83,17.58,0.0,4.31,3.96,0,0.147,7.65
2024-07-18,EST002,12.63,10.52,15.79,0.0,2.63,0.69,0,-0.205,2.5
2024-07-18,EST003,11.87,6.34,17.97,0.0,1.87,1.14,0,0.176,1.03
2024-07-19,EST001,11.71,6.57,17.38,0.0,1.71,3.96,0,0.209,5.26
2024-07-19,EST002,16.86,12.05,23.45,0.0,6.86,0.69,0,-0.348,4.04
2024-07-19,EST003,15.0,8.58,21.09,0.0,5.0,1.14,0,-0.275,8.13
2024-07-20,EST001,7.09,5.22,13.11,2.91,0.0,6.87,0,-0.259,5.82
2024-07-20,EST002,12.4,7.54,16.18,0.0,2.4,0.69,0,-0.092,6.98
2024-07-20,EST003,15.77,8.75,21.14,0.0,5.77,1.14,0,-0.181,0.57
2024-07-21,EST001,11.24,7.53,17.82,0.0,1.24,6.87,0,-0.46,6.39
2024-07-21,EST002,12.24,8.51,17.61,0.0,2.24,0.69,0,-0.394,2.71
2024-07-21,EST003,8.46,4.83,12.74,1.54,0.0,2.68,0,-0.431,5.25
2024-07-22,EST001,14.22,9.87,20.71,0.0,4.22,6.87,0,-0.117,3.11
2024-07-22,EST002,11.08,6.61,16.94,0.0,1.08,0.69,0,0.13,7.57
2024-07-22,EST003,11.37,7.52,17.38,0.0,1.37,2.68,0,0.031,6.82
2024-07-23,EST001,12.41,10.29,15.91,0.0,2.41,6.87,0,-0.22,5.03
2024-07-23,EST002,9.49,5.42,15.44,0.51,0.0,1.2,0,-0.648,7.31
2024-07-23,EST003,11.78,5.89,15.98,0.0,1.78,2.68,0,-0.61,2.63
2024-07-24,EST001,12.33,8.91,17.01,0.0,2.33,6.87,0,-0.215,3.49
2024-07-24,EST002,12.07,10.63,17.66,0.0,2.07,1.2,0,-0.342,8.83
2024-07-24,EST003,10.37,9.08,16.3,0.0,0.37,2.68,0,-0.211,0.97
2024-07-25,EST001,8.75,2.44,15.87,1.25,0.0,8.12,0,-1.074,2.63
2024-07-25,EST002,16.4,13.11,20.66,0.0,6.4,1.2,0,-0.412,0.64
2024-07-25,EST003,8.46,2.88,10.7,1.54,0.0,4.22,0,-0.253,6.66
2024-07-26,EST001,8.94,6.33,15.76,1.06,0.0,9.18,0,-0.18,2.15
2024-07-26,EST002,15.25,9.44,20.65,0.0,5.25,1.2,0,-0.61,2.76
2024-07-26,EST003,13.44,9.72,19.85,0.0,3.44,4.22,0,-0.799,0.48
2024-07-27,EST001,13.02,9.76,17.08,0.0,3.02,9.18,0,-0.883,4.06
2024-07-27,EST002,12.11,7.13,17.21,0.0,2.11,1.2,0,-0.392,7.53
2024-07-27,EST003,9.44,4.64,11.93,0.56,0.0,4.78,0,-0.604,0.36
2024-07-28,EST001,14.52,10.62,19.5,0.0,4.52,9.18,0,-0.697,3.1
2024-07-28,EST002,10.33,5.75,13.84,0.0,0.33,1.2,0,0.034,1.03
2024-07-28,EST003,10.7,4.18,15.05,0.0,0.7,4.78,0,-0.759,4.66
2024-07-29,EST001,11.38,8.63,14.74,0.0,1.38,9.18,0,0.454,3.25
2024-07-29,EST002,7.43,1.19,13.35,2.57,0.0,3.77,1,-0.607,1.2
2024-07-29,EST003,14.4,10.77,16.51,0.0,4.4,4.78,0,0.159,2.7
2024-07-30,EST001,16.31,10.39,19.81,0.0,6.31,9.18,0,-0.079,2.05
2024-07-30,EST002,7.57,4.21,13.17,2.43,0.0,6.2,0,-0.528,3.08
2024-07-30,EST003,15.58,11.42,19.32,0.0,5.58,4.78,0,-0.178,4.59
2024-07-31,EST001,6.27,1.63,11.86,3.73,0.0,12.91,1,-0.395,6.68
2024-07-31,EST002,10.56,6.06,13.21,0.0,0.56,6.2,0,-0.279,9.86
2024-07-31,EST003,10.23,7.37,14.16,0.0,0.23,4.78,0,-0.362,0.81
2024-08-01,EST001,13.62,8.35,19.42,0.0,3.62,0.0,0,-0.943,6.99
2024-08-01,EST002,14.58,9.33,20.14,0.0,4.58,0.0,0,-0.347,7.1
2024-08-01,EST003,17.53,14.96,24.15,0.0,7.53,0.0,0,-0.439,3.61
2024-08-02,EST001,8.73,5.16,12.23,1.27,0.0,1.27,0,-0.564,0.71
2024-08-02,EST002,11.12,7.73,16.27,0.0,1.12,0.0,0,-0.909,0.34
2024-08-02,EST003,13.62,10.82,20.23,0.0,3.62,0.0,0,-0.357,5.82
2024-08-03,EST001,16.1,12.56,20.24,0.0,6.1,1.27,0,-0.175,5.53
2024-08-03,EST002,11.77,5.68,16.45,0.0,1.77,0.0,0,-0.426,4.06
2024-08-03,EST003,10.38,6.26,17.48,0.0,0.38,0.0,0,-0.303,4.09
2024-08-04,EST001,12.17,7.67,18.29,0.0,2.17,1.27,0,-0.265,3.0
2024-08-04,EST002,13.05,8.33,16.54,0.0,3.05,0.0,0,-0.397,2.48
2024-08-04,EST003,13.93,8.94,20.05,0.0,3.93,0.0,0,-0.566,4.93
2024-08-05,EST001,16.13,10.01,21.09,0.0,6.13,1.27,0,-0.417,7.33
2024-08-05,EST002,8.49,4.97,15.49,1.51,0.0,1.51,0,-0.166,5.11
2024-08-05,EST003,8.96,5.03,13.08,1.04,0.0,1.04,0,-0.36,1.57
2024-08-06,EST001,10.01,9.11,16.84,0.0,0.01,1.27,0,-0.59,4.47
2024-08-06,EST002,12.23,9.83,15.34,0.0,2.23,1.51,0,-0.772,1.83
2024-08-06,EST003,13.64,10.83,21.26,0.0,3.64,1.04,0,-0.162,6.43
2024-08-07,EST001,12.27,6.0,16.94,0.0,2.27,1.27,0,-0.491,4.51
2024-08-07,EST002,13.99,9.03,18.28,0.0,3.99,1.51,0,-0.641,5.92
2024-08-07,EST003,14.51,11.1,17.13,0.0,4.51,1.04,0,-0.543,5.87
2024-08-08,EST001,17.08,14.88,21.44,0.0,7.08,1.27,0,-0.609,8.07
2024-08-08,EST002,12.15,9.51,17.99,0.0,2.15,1.51,0,-0.614,0.33
2024-08-08,EST003,10.49,3.89,16.07,0.0,0.49,1.04,0,-0.46,3.25
2024-08-09,EST001,13.3,8.88,18.74,0.0,3.3,1.27,0,-0.469,6.61
2024-08-09,EST002,12.3,9.77,16.38,0.0,2.3,1.51,0,-1.097,10.08
2024-08-09,EST003,14.88,12.13,19.46,0.0,4.88,1.04,0,-0.694,8.63
2024-08-10,EST001,9.02,4.85,13.86,0.98,0.0,2.25,0,-0.266,3.69
2024-08-10,EST002,7.84,4.22,11.38,2.16,0.0,3.67,0,-0.49,8.3
2024-08-10,EST003,8.37,5.57,12.54,1.63,0.0,2.67,0,-0.628,6.22
2024-08-11,EST001,12.14,7.52,16.2,0.0,2.14,2.25,0,-0.455,6.33
2024-08-11,EST002,10.41,5.24,15.49,0.0,0.41,3.67,0,-0.21,3.4
2024-08-11,EST003,13.67,9.73,18.53,0.0,3.67,2.67,0,-0.446,5.61
2024-08-12,EST001,9.45,3.3,11.66,0.55,0.0,2.8,0,-0.74,3.72
2024-08-12,EST002,13.27,6.91,15.48,0.0,3.27,3.67,0,-0.687,2.38
2024-08-12,EST003,12.8,8.39,20.19,0.0,2.8,2.67,0,-0.498,7.13
2024-08-13,EST001,14.03,10.68,16.92,0.0,4.03,2.8,0,-0.462,0.48
2024-08-13,EST002,15.48,11.72,22.27,0.0,5.48,3.67,0,-0.689,4.81
2024-08-13,EST003,13.24,9.31,17.59,0.0,3.24,2.67,0,-0.427,1.22
2024-08-14,EST001,9.55,3.69,15.64,0.45,0.0,3.25,0,-0.535,9.0
2024-08-14,EST002,11.57,5.59,16.83,0.0,1.57,3.67,0,-0.862,9.54
2024-08-14,EST003,15.2,11.38,21.29,0.0,5.2,2.67,0,-0.676,6.49
2024-08-15,EST001,6.59,4.12,13.06,3.41,0.0,6.66,0,-0.639,4.62
2024-08-15,EST002,8.87,2.1,15.66,1.13,0.0,4.8,0,-0.625,2.79
2024-08-15,EST003,15.29,8.32,21.72,0.0,5.29,2.67,0,0.087,1.23
2024-08-16,EST001,10.52,8.3,16.18,0.0,0.52,6.66,0,-0.521,3.54
2024-08-16,EST002,14.26,8.41,16.97,0.0,4.26,4.8,0,-0.753,6.46
2024-08-16,EST003,11.55,8.75,18.08,0.0,1.55,2.67,0,-0.961,3.1
2024-08-17,EST001,13.39,10.25,19.56,0.0,3.39,6.66,0,-0.754,8.23
2024-08-17,EST002,11.93,6.92,18.05,0.0,1.93,4.8,0,-0.772,2.16
2024-08-17,EST003,13.62,9.51,19.45,0.0,3.62,2.67,0,-0.652,2.71
2024-08-18,EST001,17.59,15.8,23.69,0.0,7.59,6.66,0,-0.765,2.99
2024-08-18,EST002,11.45,8.66,17.31,0.0,1.45,4.8,0,-0.176,5.41
2024-08-18,EST003,12.98,10.46,18.76,0.0,2.98,2.67,0,0.054,2.86
2024-08-19,EST001,11.63,8.47,15.9,0.0,1.63,6.66,0,-1.426,5.22
2024-08-19,EST002,10.13,8.55,16.26,0.0,0.13,4.8,0,-0.927,2.98
2024-08-19,EST003,16.39,14.5,19.09,0.0,6.39,2.67,0,-0.521,7.45
2024-08-20,EST001,8.63,4.02,14.5,1.37,0.0,8.03,0,-1.229,6.4
2024-08-20,EST002,14.43,10.9,21.31,0.0,4.43,4.8,0,-0.27,4.31
2024-08-20,EST003,11.59,9.05,16.53,0.0,1.59,2.67,0,-0.44,3.03
2024-08-21,EST001,7.08,1.18,12.37,2.92,0.0,10.95,1,-0.734,6.57
2024-08-21,EST002,16.05,15.85,21.7,0.0,6.05,4.8,0,-1.048,5.5
2024-08-21,EST003,13.04,8.09,17.29,0.0,3.04,2.67,0,-1.182,2.65
2024-08-22,EST001,13.59,8.07,16.83,0.0,3.59,10.95,0,-0.32,2.06
2024-08-22,EST002,13.15,9.91,18.42,0.0,3.15,4.8,0,-0.361,0.32
2024-08-22,EST003,11.02,6.74,19.62,0.0,1.02,2.67,0,-0.887,10.12
2024-08-23,EST001,17.58,13.73,22.13,0.0,7.58,10.95,0,-0.845,3.8
2024-08-23,EST002,8.72,4.83,15.97,1.28,0.0,6.08,0,-0.82,3.28
2024-08-23,EST003,8.47,3.91,13.87,1.53,0.0,4.2,0,-0.618,3.35
2024-08-24,EST001,11.84,7.09,16.8,0.0,1.84,10.95,0,-0.551,4.64
2024-08-24,EST002,15.05,10.03,20.34,0.0,5.05,6.08,0,-0.19,5.26
2024-08-24,EST003,15.98,11.07,18.22,0.0,5.98,4.2,0,-0.254,4.41
2024-08-25,EST001,12.44,8.02,16.92,0.0,2.44,10.95,0,-0.585,2.22
2024-08-25,EST002,15.43,11.6,19.86,0.0,5.43,6.08,0,-0.931,4.81
2024-08-25,EST003,13.19,8.61,16.65,0.0,3.19,4.2,0,-1.134,5.88
2024-08-26,EST001,16.28,13.82,23.66,0.0,6.28,10.95,0,-0.576,3.98
2024-08-26,EST002,11.25,9.33,17.73,0.0,1.25,6.08,0,-0.894,1.66
2024-08-26,EST003,15.2,14.02,17.91,0.0,5.2,4.2,0,-0.667,4.88
2024-08-27,EST001,13.78,10.23,22.58,0.0,3.78,10.95,0,-0.737,3.31
2024-08-27,EST002,10.25,6.06,16.17,0.0,0.25,6.08,0,-0.308,0.47
2024-08-27,EST003,12.11,7.44,17.99,0.0,2.11,4.2,0,-0.667,5.63
2024-08-28,EST001,10.55,4.21,17.04,0.0,0.55,10.95,0,-1.08,0.77
2024-08-28,EST002,9.62,4.6,12.69,0.38,0.0,6.46,0,-0.776,5.36
2024-08-28,EST003,12.55,8.16,15.95,0.0,2.55,4.2,0,-0.498,2.16
2024-08-29,EST001,11.76,7.4,16.91,0.0,1.76,10.95,0,-0.676,1.75
2024-08-29,EST002,11.49,7.49,14.43,0.0,1.49,6.46,0,-0.822,5.16
2024-08-29,EST003,9.53,3.8,16.43,0.47,0.0,4.67,0,-1.057,8.07
2024-08-30,EST001,12.21,7.58,16.47,0.0,2.21,10.95,0,-0.414,5.22
2024-08-30,EST002,10.2,7.95,13.01,0.0,0.2,6.46,0,-0.634,5.72
2024-08-30,EST003,14.35,10.53,17.61,0.0,4.35,4.67,0,-0.895,7.46
2024-08-31,EST001,11.36,7.14,14.75,0.0,1.36,10.95,0,-0.596,2.63
2024-08-31,EST002,14.86,9.7,19.12,0.0,4.86,6.46,0,-0.735,2.35
2024-08-31,EST003,9.17,6.46,14.47,0.83,0.0,5.5,0,-0.6,4.45
2024-09-01,EST001,11.82,6.42,16.92,0.0,1.82,0.0,0,-0.493,1.32
2024-09-01,EST002,2.43,-2.0,5.29,7.57,0.0,7.57,1,-0.768,3.09
2024-09-01,EST003,16.69,12.09,21.94,0.0,6.69,0.0,0,-0.453,5.11
2024-09-02,EST001,11.43,5.82,14.77,0.0,1.43,0.0,0,-0.613,0.64
2024-09-02,EST002,12.75,8.46,20.26,0.0,2.75,7.57,0,-1.18,2.2
2024-09-02,EST003,14.78,10.28,20.05,0.0,4.78,0.0,0,-0.997,2.23
2024-09-03,EST001,15.68,11.76,21.24,0.0,5.68,0.0,0,-0.751,0.45
2024-09-03,EST002,14.57,9.82,23.03,0.0,4.57,7.57,0,-1.021,6.47
2024-09-03,EST003,9.44,5.2,15.9,0.56,0.0,0.56,0,-1.338,3.39
