escenario,hdd_90dias,payoff_usd,pnl_neto_usd,activado,cap_alcanzado
2350,99.54,6750.0,6170.0,1,1
2351,14.36,0.0,-580.0,0,0
2352,92.73,6750.0,6170.0,1,1
2353,56.05,4511.66,3931.66,1,0
2354,28.67,0.0,-580.0,0,0
2355,70.43,6750.0,6170.0,1,1
2356,16.96,0.0,-580.0,0,0
2357,88.03,6750.0,6170.0,1,1
2358,44.7,1674.99,1094.99,1,0
2359,30.02,0.0,-580.0,0,0
2360,27.56,0.0,-580.0,0,0
2361,9.61,0.0,-580.0,0,0
2362,46.69,2173.48,1593.48,1,0
2363,50.33,3083.41,2503.41,1,0
2364,11.33,0.0,-580.0,0,0
2365,72.2,6750.0,6170.0,1,1
2366,15.04,0.0,-580.0,0,0
2367,48.58,2644.32,2064.32,1,0
2368,68.24,6750.0,6170.0,1,1
2369,31.29,0.0,-580.0,0,0
2370,50.56,3140.43,2560.43,1,0
2371,76.07,6750.0,6170.0,1,1
2372,22.97,0.0,-580.0,0,0
2373,45.35,1837.57,1257.57,1,0
2374,77.38,6750.0,6170.0,1,1
2375,38.44,110.38,-469.62,1,0
2376,9.69,0.0,-580.0,0,0
2377,17.29,0.0,-580.0,0,0
2378,32.22,0.0,-580.0,0,0
2379,62.19,6046.31,5466.31,1,0
2380,26.87,0.0,-580.0,0,0
2381,47.73,2431.53,1851.53,1,0
2382,63.77,6442.95,5862.95,1,0
2383,30.7,0.0,-580.0,0,0
2384,124.28,6750.0,6170.0,1,1
2385,22.46,0.0,-580.0,0,0
2386,46.83,2208.56,1628.56,1,0
2387,54.08,4020.95,3440.95,1,0
2388,12.43,0.0,-580.0,0,0
2389,3.01,0.0,-580.0,0,0
2390,5.94,0.0,-580.0,0,0
2391,15.78,0.0,-580.0,0,0
2392,11.13,0.0,-580.0,0,0
2393,35.06,0.0,-580.0,0,0
2394,46.27,2067.38,1487.38,1,0
2395,21.0,0.0,-580.0,0,0
2396,26.83,0.0,-580.0,0,0
2397,53.61,3903.72,3323.72,1,0
2398,83.66,6750.0,6170.0,1,1
2399,19.73,0.0,-580.0,0,0
2400,49.87,2968.43,2388.43,1,0
2401,25.55,0.0,-580.0,0,0
2402,12.07,0.0,-580.0,0,0
2403,105.6,6750.0,6170.0,1,1
2404,54.74,4186.23,3606.23,1,0
2405,20.5,0.0,-580.0,0,0
2406,114.82,6750.0,6170.0,1,1
2407,39.65,413.11,-166.89,1,0
2408,28.8,0.0,-580.0,0,0
2409,10.88,0.0,-580.0,0,0
2410,24.32,0.0,-580.0,0,0
2411,49.47,2868.68,2288.68,1,0
2412,87.99,6750.0,6170.0,1,1
2413,25.41,0.0,-580.0,0,0
2414,49.63,2907.24,2327.24,1,0
2415,21.16,0.0,-580.0,0,0
2416,54.42,4104.03,3524.03,1,0
2417,47.7,2423.9,1843.9,1,0
2418,65.74,6750.0,6170.0,1,1
2419,78.54,6750.0,6170.0,1,1
2420,50.83,3207.91,2627.91,1,0
2421,8.23,0.0,-580.0,0,0
2422,45.33,1833.61,1253.61,1,0
2423,37.65,0.0,-580.0,0,0
2424,72.72,6750.0,6170.0,1,1
2425,35.91,0.0,-580.0,0,0
2426,40.51,627.81,47.81,1,0
2427,21.18,0.0,-580.0,0,0
2428,41.52,879.14,299.14,1,0
2429,31.29,0.0,-580.0,0,0
2430,37.17,0.0,-580.0,0,0
2431,69.8,6750.0,6170.0,1,1
2432,44.4,1600.75,1020.75,1,0
2433,31.43,0.0,-580.0,0,0
2434,23.48,0.0,-580.0,0,0
2435,26.3,0.0,-580.0,0,0
2436,41.77,943.26,363.26,1,0
2437,78.67,6750.0,6170.0,1,1
2438,9.7,0.0,-580.0,0,0
2439,65.2,6750.0,6170.0,1,1
2440,67.78,6750.0,6170.0,1,1
2441,33.93,0.0,-580.0,0,0
2442,12.17,0.0,-580.0,0,0
2443,32.68,0.0,-580.0,0,0
2444,34.95,0.0,-580.0,0,0
2445,26.29,0.0,-580.0,0,0
2446,63.59,6397.92,5817.92,1,0
2447,42.63,1158.38,578.38,1,0
2448,34.32,0.0,-580.0,0,0
2449,85.77,6750.0,6170.0,1,1
2450,12.92,0.0,-580.0,0,0
2451,19.23,0.0,-580.0,0,0
2452,22.78,0.0,-580.0,0,0
2453,14.16,0.0,-580.0,0,0
2454,47.81,2451.31,1871.31,1,0
2455,35.55,0.0,-580.0,0,0
2456,25.6,0.0,-580.0,0,0
2457,31.57,0.0,-580.0,0,0
2458,48.82,2705.96,2125.96,1,0
2459,64.81,6702.2,6122.2,1,0
2460,34.7,0.0,-580.0,0,0
2461,54.01,4003.44,3423.44,1,0
2462,45.92,1980.4,1400.4,1,0
2463,47.39,2348.01,1768.01,1,0
2464,37.48,0.0,-580.0,0,0
2465,49.36,2838.82,2258.82,1,0
2466,30.33,0.0,-580.0,0,0
2467,26.59,0.0,-580.0,0,0
2468,14.07,0.0,-580.0,0,0
2469,3.68,0.0,-580.0,0,0
2470,32.31,0.0,-580.0,0,0
2471,75.13,6750.0,6170.0,1,1
2472,68.79,6750.0,6170.0,1,1
2473,24.28,0.0,-580.0,0,0
2474,53.7,3924.26,3344.26,1,0
2475,23.27,0.0,-580.0,0,0
2476,2.89,0.0,-580.0,0,0
2477,59.06,5263.96,4683.96,1,0
2478,43.82,1454.71,874.71,1,0
2479,41.04,759.32,179.32,1,0
2480,18.83,0.0,-580.0,0,0
2481,68.23,6750.0,6170.0,1,1
2482,79.76,6750.0,6170.0,1,1
2483,31.54,0.0,-580.0,0,0
2484,62.29,6072.89,5492.89,1,0
2485,54.7,4175.29,3595.29,1,0
2486,45.82,1954.46,1374.46,1,0
2487,33.54,0.0,-580.0,0,0
2488,39.42,354.5,-225.5,1,0
2489,7.23,0.0,-580.0,0,0
2490,23.25,0.0,-580.0,0,0
2491,34.31,0.0,-580.0,0,0
2492,7.12,0.0,-580.0,0,0
2493,9.21,0.0,-580.0,0,0
2494,15.4,0.0,-580.0,0,0
2495,68.8,6750.0,6170.0,1,1
2496,22.47,0.0,-580.0,0,0
2497,39.58,394.25,-185.75,1,0
2498,58.0,4999.73,4419.73,1,0
2499,56.16,4539.54,3959.54,1,0
2500,13.82,0.0,-580.0,0,0
2501,78.25,6750.0,6170.0,1,1
2502,46.06,2014.48,1434.48,1,0
2503,41.52,880.93,300.93,1,0
2504,81.04,6750.0,6170.0,1,1
2505,12.48,0.0,-580.0,0,0
2506,26.41,0.0,-580.0,0,0
2507,11.29,0.0,-580.0,0,0
2508,17.61,0.0,-580.0,0,0
2509,26.67,0.0,-580.0,0,0
2510,42.8,1199.69,619.69,1,0
2511,36.56,0.0,-580.0,0,0
2512,37.36,0.0,-580.0,0,0
2513,44.38,1594.49,1014.49,1,0
2514,26.37,0.0,-580.0,0,0
2515,50.06,3015.52,2435.52,1,0
2516,76.32,6750.0,6170.0,1,1
2517,9.0,0.0,-580.0,0,0
2518,17.92,0.0,-580.0,0,0
2519,54.61,4152.45,3572.45,1,0
2520,74.76,6750.0,6170.0,1,1
2521,92.48,6750.0,6170.0,1,1
2522,38.93,231.37,-348.63,1,0
2523,48.93,2731.5,2151.5,1,0
2524,17.23,0.0,-580.0,0,0
2525,41.62,904.7,324.7,1,0
2526,18.43,0.0,-580.0,0,0
2527,21.79,0.0,-580.0,0,0
2528,38.7,174.63,-405.37,1,0
2529,48.42,2605.54,2025.54,1,0
2530,51.23,3307.45,2727.45,1,0
2531,69.2,6750.0,6170.0,1,1
2532,31.46,0.0,-580.0,0,0
2533,51.76,3441.09,2861.09,1,0
2534,17.29,0.0,-580.0,0,0
2535,138.4,6750.0,6170.0,1,1
2536,93.61,6750.0,6170.0,1,1
2537,30.37,0.0,-580.0,0,0
2538,56.21,4552.65,3972.65,1,0
2539,15.6,0.0,-580.0,0,0
2540,36.28,0.0,-580.0,0,0
2541,24.48,0.0,-580.0,0,0
2542,35.71,0.0,-580.0,0,0
2543,11.82,0.0,-580.0,0,0
2544,115.57,6750.0,6170.0,1,1
2545,25.22,0.0,-580.0,0,0
2546,13.74,0.0,-580.0,0,0
2547,5.9,0.0,-580.0,0,0
2548,32.35,0.0,-580.0,0,0
2549,54.65,4162.72,3582.72,1,0
2550,35.14,0.0,-580.0,0,0
2551,46.72,2179.0,1599.0,1,0
2552,77.16,6750.0,6170.0,1,1
2553,73.19,6750.0,6170.0,1,1
2554,65.61,6750.0,6170.0,1,1
2555,55.87,4467.88,3887.88,1,0
2556,17.27,0.0,-580.0,0,0
2557,10.46,0.0,-580.0,0,0
2558,41.72,929.46,349.46,1,0
2559,46.18,2044.11,1464.11,1,0
2560,61.91,5976.65,5396.65,1,0
2561,17.43,0.0,-580.0,0,0
2562,2.31,0.0,-580.0,0,0
2563,18.17,0.0,-580.0,0,0
2564,42.18,1045.71,465.71,1,0
2565,64.85,6712.76,6132.76,1,0
2566,93.58,6750.0,6170.0,1,1
2567,48.78,2694.0,2114.0,1,0
2568,6.32,0.0,-580.0,0,0
2569,24.62,0.0,-580.0,0,0
2570,25.89,0.0,-580.0,0,0
2571,44.82,1706.0,1126.0,1,0
2572,65.95,6750.0,6170.0,1,1
2573,14.1,0.0,-580.0,0,0
2574,34.94,0.0,-580.0,0,0
2575,41.45,861.9,281.9,1,0
2576,39.05,262.35,-317.65,1,0
2577,64.07,6517.87,5937.87,1,0
2578,38.35,88.08,-491.92,1,0
2579,5.6,0.0,-580.0,0,0
2580,34.76,0.0,-580.0,0,0
2581,91.15,6750.0,6170.0,1,1
2582,58.55,5137.33,4557.33,1,0
2583,11.07,0.0,-580.0,0,0
2584,16.96,0.0,-580.0,0,0
2585,43.49,1372.15,792.15,1,0
2586,76.37,6750.0,6170.0,1,1
2587,14.84,0.0,-580.0,0,0
2588,12.89,0.0,-580.0,0,0
2589,12.34,0.0,-580.0,0,0
2590,84.69,6750.0,6170.0,1,1
2591,50.4,3099.8,2519.8,1,0
2592,55.45,4363.0,3783.0,1,0
2593,26.59,0.0,-580.0,0,0
2594,38.95,238.18,-341.82,1,0
2595,42.1,1024.04,444.04,1,0
2596,44.47,1618.4,1038.4,1,0
2597,9.31,0.0,-580.0,0,0
2598,55.72,4429.73,3849.73,1,0
2599,28.22,0.0,-580.0,0,0
2600,43.53,1383.38,803.38,1,0
2601,10.17,0.0,-580.0,0,0
2602,35.98,0.0,-580.0,0,0
2603,18.18,0.0,-580.0,0,0
2604,25.18,0.0,-580.0,0,0
2605,18.1,0.0,-580.0,0,0
2606,25.36,0.0,-580.0,0,0
2607,40.71,676.4,96.4,1,0
2608,3.87,0.0,-580.0,0,0
2609,14.92,0.0,-580.0,0,0
2610,36.36,0.0,-580.0,0,0
2611,73.94,6750.0,6170.0,1,1
2612,26.06,0.0,-580.0,0,0
2613,47.19,2297.1,1717.1,1,0
2614,43.11,1277.59,697.59,1,0
2615,66.12,6750.0,6170.0,1,1
2616,89.27,6750.0,6170.0,1,1
2617,62.86,6215.18,5635.18,1,0
2618,26.02,0.0,-580.0,0,0
2619,7.97,0.0,-580.0,0,0
2620,48.62,2656.16,2076.16,1,0
2621,40.28,570.89,-9.11,1,0
2622,39.83,456.41,-123.59,1,0
2623,37.34,0.0,-580.0,0,0
2624,65.68,6750.0,6170.0,1,1
2625,23.9,0.0,-580.0,0,0
2626,24.97,0.0,-580.0,0,0
2627,10.13,0.0,-580.0,0,0
2628,54.57,4143.65,3563.65,1,0
2629,57.7,4925.23,4345.23,1,0
2630,6.88,0.0,-580.0,0,0
2631,73.8,6750.0,6170.0,1,1
2632,27.94,0.0,-580.0,0,0
2633,22.64,0.0,-580.0,0,0
2634,25.73,0.0,-580.0,0,0
2635,97.15,6750.0,6170.0,1,1
2636,26.55,0.0,-580.0,0,0
2637,61.02,5753.9,5173.9,1,0
2638,29.04,0.0,-580.0,0,0
2639,152.73,6750.0,6170.0,1,1
2640,71.94,6750.0,6170.0,1,1
2641,30.27,0.0,-580.0,0,0
2642,21.29,0.0,-580.0,0,0
2643,19.79,0.0,-580.0,0,0
2644,19.64,0.0,-580.0,0,0
2645,84.72,6750.0,6170.0,1,1
2646,24.6,0.0,-580.0,0,0
2647,68.39,6750.0,6170.0,1,1
2648,66.79,6750.0,6170.0,1,1
2649,12.56,0.0,-580.0,0,0
2650,82.33,6750.0,6170.0,1,1
2651,62.53,6133.45,5553.45,1,0
2652,41.3,825.01,245.01,1,0
2653,81.15,6750.0,6170.0,1,1
2654,47.21,2302.05,1722.05,1,0
2655,74.22,6750.0,6170.0,1,1
2656,49.26,2814.64,2234.64,1,0
2657,63.52,6380.54,5800.54,1,0
2658,6.79,0.0,-580.0,0,0
2659,50.27,3067.2,2487.2,1,0
2660,22.12,0.0,-580.0,0,0
2661,106.26,6750.0,6170.0,1,1
2662,81.62,6750.0,6170.0,1,1
2663,16.43,0.0,-580.0,0,0
2664,23.39,0.0,-580.0,0,0
2665,53.93,3981.73,3401.73,1,0
2666,7.56,0.0,-580.0,0,0
2667,17.61,0.0,-580.0,0,0
2668,47.42,2355.87,1775.87,1,0
2669,25.28,0.0,-580.0,0,0
2670,30.01,0.0,-580.0,0,0
2671,94.22,6750.0,6170.0,1,1
2672,78.01,6750.0,6170.0,1,1
2673,35.29,0.0,-580.0,0,0
2674,35.71,0.0,-580.0,0,0
2675,43.84,1459.36,879.36,1,0
2676,10.72,0.0,-580.0,0,0
2677,32.34,0.0,-580.0,0,0
2678,53.4,3849.68,3269.68,1,0
2679,47.03,2256.49,1676.49,1,0
2680,100.84,6750.0,6170.0,1,1
2681,120.06,6750.0,6170.0,1,1
2682,48.8,2700.3,2120.3,1,0
2683,118.35,6750.0,6170.0,1,1
2684,62.09,6022.49,5442.49,1,0
2685,35.98,0.0,-580.0,0,0
2686,33.46,0.0,-580.0,0,0
2687,21.73,0.0,-580.0,0,0
2688,53.5,3874.7,3294.7,1,0
2689,26.07,0.0,-580.0,0,0
2690,13.27,0.0,-580.0,0,0
2691,67.17,6750.0,6170.0,1,1
2692,12.73,0.0,-580.0,0,0
2693,16.28,0.0,-580.0,0,0
2694,23.61,0.0,-580.0,0,0
2695,50.33,3082.53,2502.53,1,0
2696,23.35,0.0,-580.0,0,0
2697,36.74,0.0,-580.0,0,0
2698,51.31,3328.62,2748.62,1,0
2699,15.91,0.0,-580.0,0,0
2700,12.8,0.0,-580.0,0,0
2701,60.94,5735.56,5155.56,1,0
2702,36.67,0.0,-580.0,0,0
2703,33.48,0.0,-580.0,0,0
2704,15.27,0.0,-580.0,0,0
2705,68.87,6750.0,6170.0,1,1
2706,30.2,0.0,-580.0,0,0
2707,52.69,3671.86,3091.86,1,0
2708,37.73,0.0,-580.0,0,0
2709,49.11,2777.0,2197.0,1,0
2710,44.72,1680.93,1100.93,1,0
2711,69.01,6750.0,6170.0,1,1
2712,18.54,0.0,-580.0,0,0
2713,34.9,0.0,-580.0,0,0
2714,150.24,6750.0,6170.0,1,1
2715,89.16,6750.0,6170.0,1,1
2716,17.63,0.0,-580.0,0,0
2717,70.22,6750.0,6170.0,1,1
2718,37.09,0.0,-580.0,0,0
2719,20.05,0.0,-580.0,0,0
2720,32.37,0.0,-580.0,0,0
2721,72.94,6750.0,6170.0,1,1
2722,17.88,0.0,-580.0,0,0
2723,35.24,0.0,-580.0,0,0
2724,31.88,0.0,-580.0,0,0
2725,24.71,0.0,-580.0,0,0
2726,22.05,0.0,-580.0,0,0
2727,18.02,0.0,-580.0,0,0
2728,64.89,6721.97,6141.97,1,0
2729,8.08,0.0,-580.0,0,0
2730,77.35,6750.0,6170.0,1,1
2731,107.55,6750.0,6170.0,1,1
2732,48.81,2703.48,2123.48,1,0
2733,71.44,6750.0,6170.0,1,1
2734,48.86,2713.77,2133.77,1,0
2735,57.26,4816.03,4236.03,1,0
2736,35.56,0.0,-580.0,0,0
2737,34.96,0.0,-580.0,0,0
2738,40.43,607.9,27.9,1,0
2739,42.98,1245.57,665.57,1,0
2740,79.27,6750.0,6170.0,1,1
2741,47.86,2465.16,1885.16,1,0
2742,51.52,3381.11,2801.11,1,0
2743,108.77,6750.0,6170.0,1,1
2744,37.74,0.0,-580.0,0,0
2745,18.93,0.0,-580.0,0,0
2746,72.93,6750.0,6170.0,1,1
2747,60.66,5665.44,5085.44,1,0
2748,36.14,0.0,-580.0,0,0
2749,48.29,2571.5,1991.5,1,0
2750,47.92,2479.73,1899.73,1,0
2751,162.43,6750.0,6170.0,1,1
2752,29.77,0.0,-580.0,0,0
2753,47.73,2432.58,1852.58,1,0
2754,58.18,5045.76,4465.76,1,0
2755,65.34,6750.0,6170.0,1,1
2756,71.58,6750.0,6170.0,1,1
2757,45.97,1991.36,1411.36,1,0
2758,41.54,884.47,304.47,1,0
2759,73.81,6750.0,6170.0,1,1
2760,13.21,0.0,-580.0,0,0
2761,18.78,0.0,-580.0,0,0
2762,89.92,6750.0,6170.0,1,1
2763,11.24,0.0,-580.0,0,0
2764,44.39,1598.18,1018.18,1,0
2765,14.66,0.0,-580.0,0,0
2766,89.68,6750.0,6170.0,1,1
2767,13.04,0.0,-580.0,0,0
2768,55.47,4366.65,3786.65,1,0
2769,24.65,0.0,-580.0,0,0
2770,35.69,0.0,-580.0,0,0
2771,114.71,6750.0,6170.0,1,1
2772,96.24,6750.0,6170.0,1,1
2773,14.98,0.0,-580.0,0,0
2774,30.63,0.0,-580.0,0,0
2775,103.2,6750.0,6170.0,1,1
2776,33.14,0.0,-580.0,0,0
2777,26.57,0.0,-580.0,0,0
2778,4.27,0.0,-580.0,0,0
2779,62.05,6011.68,5431.68,1,0
2780,20.36,0.0,-580.0,0,0
2781,137.9,6750.0,6170.0,1,1
2782,39.34,335.12,-244.88,1,0
2783,37.72,0.0,-580.0,0,0
2784,36.56,0.0,-580.0,0,0
2785,35.29,0.0,-580.0,0,0
2786,44.21,1553.32,973.32,1,0
2787,23.33,0.0,-580.0,0,0
2788,113.38,6750.0,6170.0,1,1
2789,112.95,6750.0,6170.0,1,1
2790,27.76,0.0,-580.0,0,0
2791,24.17,0.0,-580.0,0,0
2792,26.34,0.0,-580.0,0,0
2793,58.89,5223.39,4643.39,1,0
2794,142.9,6750.0,6170.0,1,1
2795,81.71,6750.0,6170.0,1,1
2796,21.6,0.0,-580.0,0,0
2797,29.52,0.0,-580.0,0,0
2798,53.16,3789.51,3209.51,1,0
2799,10.05,0.0,-580.0,0,0
2800,16.04,0.0,-580.0,0,0
2801,71.06,6750.0,6170.0,1,1
2802,50.43,3108.29,2528.29,1,0
2803,69.94,6750.0,6170.0,1,1
2804,14.06,0.0,-580.0,0,0
2805,58.91,5226.33,4646.33,1,0
2806,62.46,6114.12,5534.12,1,0
2807,21.54,0.0,-580.0,0,0
2808,58.11,5026.88,4446.88,1,0
2809,47.5,2374.4,1794.4,1,0
2810,52.79,3698.14,3118.14,1,0
2811,76.02,6750.0,6170.0,1,1
2812,6.51,0.0,-580.0,0,0
2813,24.57,0.0,-580.0,0,0
2814,53.25,3812.04,3232.04,1,0
2815,43.74,1433.82,853.82,1,0
2816,21.71,0.0,-580.0,0,0
2817,68.38,6750.0,6170.0,1,1
2818,13.53,0.0,-580.0,0,0
2819,37.35,0.0,-580.0,0,0
2820,81.76,6750.0,6170.0,1,1
2821,89.94,6750.0,6170.0,1,1
2822,12.29,0.0,-580.0,0,0
2823,14.19,0.0,-580.0,0,0
2824,35.93,0.0,-580.0,0,0
2825,38.4,99.28,-480.72,1,0
2826,87.98,6750.0,6170.0,1,1
2827,26.95,0.0,-580.0,0,0
2828,31.39,0.0,-580.0,0,0
2829,15.47,0.0,-580.0,0,0
2830,8.76,0.0,-580.0,0,0
2831,38.12,30.95,-549.05,1,0
2832,22.85,0.0,-580.0,0,0
2833,35.61,0.0,-580.0,0,0
2834,10.57,0.0,-580.0,0,0
2835,53.26,3814.29,3234.29,1,0
2836,21.48,0.0,-580.0,0,0
2837,33.77,0.0,-580.0,0,0
2838,84.75,6750.0,6170.0,1,1
2839,51.81,3452.31,2872.31,1,0
2840,16.09,0.0,-580.0,0,0
2841,37.02,0.0,-580.0,0,0
2842,48.35,2587.26,2007.26,1,0
2843,72.25,6750.0,6170.0,1,1
2844,60.43,5607.27,5027.27,1,0
2845,30.91,0.0,-580.0,0,0
2846,30.55,0.0,-580.0,0,0
2847,23.08,0.0,-580.0,0,0
2848,24.07,0.0,-580.0,0,0
2849,138.58,6750.0,6170.0,1,1
2850,51.49,3372.66,2792.66,1,0
2851,22.41,0.0,-580.0,0,0
2852,18.21,0.0,-580.0,0,0
2853,26.7,0.0,-580.0,0,0
2854,11.92,0.0,-580.0,0,0
2855,52.43,3607.88,3027.88,1,0
2856,48.68,2668.84,2088.84,1,0
2857,67.89,6750.0,6170.0,1,1
2858,28.86,0.0,-580.0,0,0
2859,48.25,2562.91,1982.91,1,0
2860,32.64,0.0,-580.0,0,0
2861,27.15,0.0,-580.0,0,0
2862,51.11,3277.15,2697.15,1,0
2863,76.51,6750.0,6170.0,1,1
2864,69.53,6750.0,6170.0,1,1
2865,2.12,0.0,-580.0,0,0
2866,54.06,4014.59,3434.59,1,0
2867,20.66,0.0,-580.0,0,0
2868,167.16,6750.0,6170.0,1,1
2869,88.52,6750.0,6170.0,1,1
2870,12.58,0.0,-580.0,0,0
2871,15.38,0.0,-580.0,0,0
2872,8.03,0.0,-580.0,0,0
2873,58.44,5109.0,4529.0,1,0
2874,52.78,3695.37,3115.37,1,0
2875,22.1,0.0,-580.0,0,0
2876,15.37,0.0,-580.0,0,0
2877,29.89,0.0,-580.0,0,0
2878,33.74,0.0,-580.0,0,0
2879,38.06,14.84,-565.16,1,0
2880,39.32,329.09,-250.91,1,0
2881,21.79,0.0,-580.0,0,0
2882,34.12,0.0,-580.0,0,0
2883,37.87,0.0,-580.0,0,0
2884,78.74,6750.0,6170.0,1,1
2885,25.07,0.0,-580.0,0,0
2886,21.84,0.0,-580.0,0,0
2887,33.22,0.0,-580.0,0,0
2888,41.26,814.27,234.27,1,0
2889,35.09,0.0,-580.0,0,0
2890,5.06,0.0,-580.0,0,0
2891,59.86,5465.07,4885.07,1,0
2892,8.69,0.0,-580.0,0,0
2893,29.02,0.0,-580.0,0,0
2894,54.37,4092.03,3512.03,1,0
2895,26.47,0.0,-580.0,0,0
2896,14.55,0.0,-580.0,0,0
2897,8.44,0.0,-580.0,0,0
2898,33.22,0.0,-580.0,0,0
2899,23.53,0.0,-580.0,0,0
2900,43.3,1325.49,745.49,1,0
2901,16.25,0.0,-580.0,0,0
2902,61.79,5947.13,5367.13,1,0
2903,82.17,6750.0,6170.0,1,1
2904,52.03,3507.7,2927.7,1,0
2905,15.83,0.0,-580.0,0,0
2906,64.77,6692.68,6112.68,1,0
2907,38.49,121.53,-458.47,1,0
2908,60.05,5512.34,4932.34,1,0
2909,73.99,6750.0,6170.0,1,1
2910,25.0,0.0,-580.0,0,0
2911,51.62,3404.97,2824.97,1,0
2912,76.88,6750.0,6170.0,1,1
2913,20.27,0.0,-580.0,0,0
2914,63.62,6404.76,5824.76,1,0
2915,18.58,0.0,-580.0,0,0
2916,56.01,4502.98,3922.98,1,0
2917,60.25,5561.49,4981.49,1,0
2918,42.87,1217.07,637.07,1,0
2919,42.58,1144.96,564.96,1,0
2920,36.59,0.0,-580.0,0,0
2921,43.0,1249.38,669.38,1,0
2922,22.41,0.0,-580.0,0,0
2923,53.03,3757.29,3177.29,1,0
2924,16.12,0.0,-580.0,0,0
2925,142.44,6750.0,6170.0,1,1
2926,16.96,0.0,-580.0,0,0
2927,102.81,6750.0,6170.0,1,1
2928,63.35,6338.63,5758.63,1,0
2929,51.66,3415.26,2835.26,1,0
2930,6.72,0.0,-580.0,0,0
2931,31.56,0.0,-580.0,0,0
2932,48.43,2606.72,2026.72,1,0
2933,33.15,0.0,-580.0,0,0
2934,70.99,6750.0,6170.0,1,1
2935,62.26,6064.55,5484.55,1,0
2936,23.57,0.0,-580.0,0,0
2937,41.21,802.27,222.27,1,0
2938,19.05,0.0,-580.0,0,0
2939,34.33,0.0,-580.0,0,0
2940,23.27,0.0,-580.0,0,0
2941,7.07,0.0,-580.0,0,0
2942,28.34,0.0,-580.0,0,0
2943,29.22,0.0,-580.0,0,0
2944,47.32,2329.62,1749.62,1,0
2945,25.23,0.0,-580.0,0,0
2946,32.19,0.0,-580.0,0,0
2947,60.38,5595.73,5015.73,1,0
2948,45.56,1890.02,1310.02,1,0
2949,70.96,6750.0,6170.0,1,1
2950,29.03,0.0,-580.0,0,0
2951,35.38,0.0,-580.0,0,0
2952,62.23,6057.71,5477.71,1,0
2953,70.48,6750.0,6170.0,1,1
2954,20.46,0.0,-580.0,0,0
2955,28.96,0.0,-580.0,0,0
2956,48.16,2539.84,1959.84,1,0
2957,31.12,0.0,-580.0,0,0
2958,35.32,0.0,-580.0,0,0
2959,29.71,0.0,-580.0,0,0
2960,43.8,1450.68,870.68,1,0
2961,81.46,6750.0,6170.0,1,1
2962,24.54,0.0,-580.0,0,0
2963,24.09,0.0,-580.0,0,0
2964,19.35,0.0,-580.0,0,0
2965,23.96,0.0,-580.0,0,0
2966,80.26,6750.0,6170.0,1,1
2967,21.84,0.0,-580.0,0,0
2968,43.42,1355.59,775.59,1,0
2969,54.76,4189.03,3609.03,1,0
2970,9.31,0.0,-580.0,0,0
2971,47.34,2335.24,1755.24,1,0
2972,27.95,0.0,-580.0,0,0
2973,11.31,0.0,-580.0,0,0
2974,43.77,1443.18,863.18,1,0
2975,24.77,0.0,-580.0,0,0
2976,31.65,0.0,-580.0,0,0
2977,34.74,0.0,-580.0,0,0
2978,27.65,0.0,-580.0,0,0
2979,13.41,0.0,-580.0,0,0
2980,28.76,0.0,-580.0,0,0
2981,69.88,6750.0,6170.0,1,1
2982,106.77,6750.0,6170.0,1,1
2983,11.34,0.0,-580.0,0,0
2984,32.05,0.0,-580.0,0,0
2985,17.38,0.0,-580.0,0,0
2986,44.21,1551.97,971.97,1,0
2987,37.01,0.0,-580.0,0,0
2988,90.73,6750.0,6170.0,1,1
2989,81.12,6750.0,6170.0,1,1
2990,25.66,0.0,-580.0,0,0
2991,68.07,6750.0,6170.0,1,1
2992,30.81,0.0,-580.0,0,0
2993,76.98,6750.0,6170.0,1,1
2994,35.7,0.0,-580.0,0,0
2995,62.38,6095.53,5515.53,1,0
2996,87.33,6750.0,6170.0,1,1
2997,80.27,6750.0,6170.0,1,1
2998,58.37,5091.63,4511.63,1,0
2999,42.42,1106.11,526.11,1,0
3000,107.75,6750.0,6170.0,1,1
3001,15.2,0.0,-580.0,0,0
3002,57.39,4848.58,4268.58,1,0
3003,27.25,0.0,-580.0,0,0
3004,39.81,453.39,-126.61,1,0
3005,66.96,6750.0,6170.0,1,1
3006,38.32,80.68,-499.32,1,0
3007,78.2,6750.0,6170.0,1,1
3008,43.14,1285.54,705.54,1,0
3009,12.89,0.0,-580.0,0,0
3010,41.64,911.24,331.24,1,0
3011,62.67,6166.46,5586.46,1,0
3012,65.6,6750.0,6170.0,1,1
3013,74.77,6750.0,6170.0,1,1
3014,80.88,6750.0,6170.0,1,1
3015,16.62,0.0,-580.0,0,0
3016,30.29,0.0,-580.0,0,0
3017,66.04,6750.0,6170.0,1,1
3018,113.54,6750.0,6170.0,1,1
3019,37.85,0.0,-580.0,0,0
3020,43.02,1254.14,674.14,1,0
3021,52.71,3678.25,3098.25,1,0
3022,11.11,0.0,-580.0,0,0
3023,11.81,0.0,-580.0,0,0
3024,38.69,173.5,-406.5,1,0
3025,68.66,6750.0,6170.0,1,1
3026,26.03,0.0,-580.0,0,0
3027,23.96,0.0,-580.0,0,0
3028,8.87,0.0,-580.0,0,0
3029,51.34,3334.07,2754.07,1,0
3030,61.45,5862.48,5282.48,1,0
3031,32.93,0.0,-580.0,0,0
3032,39.11,277.15,-302.85,1,0
3033,52.32,3581.03,3001.03,1,0
